event_name,timestamp,session_id,login_name,program_name,database_name,_linea,command,duration,cpu_time,logical_reads,writes,wait_type,resource_type,mode,status,process_type
login,2026-09-04 05:01:46.876,52,sa,Microsoft JDBC Driver for SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 52, ""login_name"": ""sa"", ""program_name"": ""Microsoft JDBC Driver for SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,53,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 53, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,54,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 54, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,55,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 55, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,56,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 56, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,57,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 57, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,58,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 58, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,59,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 59, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,60,sa,Microsoft JDBC Driver for SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 60, ""login_name"": ""sa"", ""program_name"": ""Microsoft JDBC Driver for SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,61,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 61, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,62,sa,Microsoft JDBC Driver for SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 62, ""login_name"": ""sa"", ""program_name"": ""Microsoft JDBC Driver for SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
login,2026-09-04 05:01:46.876,63,sa,Microsoft JDBC Driver for SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 63, ""login_name"": ""sa"", ""program_name"": ""Microsoft JDBC Driver for SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:01:46.876,51,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 51, ""command"": ""TASK MANAGER"", ""duration"": 53931, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53931.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,53,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 53, ""command"": ""TRACE QUEUE TASK"", ""duration"": 649065, ""cpu_time"": 20, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""SQLTRACE_INCREMENTAL_FLUSH_SLEEP""}",TRACE QUEUE TASK,649065.0,20.0,0.0,0.0,SQLTRACE_INCREMENTAL_FLUSH_SLEEP,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,54,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""SteelNort"", ""session_id"": 54, ""command"": ""SYSTEM_HEALTH_MONITOR"", ""duration"": 649060, ""cpu_time"": 1, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""SP_SERVER_DIAGNOSTICS_SLEEP""}",SYSTEM_HEALTH_MONITOR,649060.0,1.0,0.0,0.0,SP_SERVER_DIAGNOSTICS_SLEEP,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,55,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 55, ""command"": ""BRKR TASK"", ""duration"": 647075, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""BROKER_TRANSMITTER""}",BRKR TASK,647075.0,0.0,0.0,0.0,BROKER_TRANSMITTER,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,56,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 56, ""command"": ""CHECKPOINT"", ""duration"": 649009, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 6, ""wait_type"": ""CHECKPOINT_QUEUE""}",CHECKPOINT,649009.0,0.0,0.0,6.0,CHECKPOINT_QUEUE,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,57,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 57, ""command"": ""TASK MANAGER"", ""duration"": 649010, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""ONDEMAND_TASK_QUEUE""}",TASK MANAGER,649010.0,0.0,0.0,0.0,ONDEMAND_TASK_QUEUE,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,58,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 58, ""command"": ""BRKR TASK"", ""duration"": 647078, ""cpu_time"": 75, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""BROKER_TO_FLUSH""}",BRKR TASK,647078.0,75.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,59,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 59, ""command"": ""BRKR TASK"", ""duration"": 647080, ""cpu_time"": 227, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""HADR_FILESTREAM_IOMGR_IOCOMPLETION""}",BRKR TASK,647080.0,227.0,0.0,0.0,HADR_FILESTREAM_IOMGR_IOCOMPLETION,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,61,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""SteelNort"", ""session_id"": 61, ""command"": ""HADR_AR_MGR_NOTIFICATION_WORKER"", ""duration"": 648994, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""HADR_NOTIFICATION_DEQUEUE""}",HADR_AR_MGR_NOTIFICATION_WORKER,648994.0,0.0,0.0,0.0,HADR_NOTIFICATION_DEQUEUE,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,71,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 71, ""command"": ""TASK MANAGER"", ""duration"": 53942, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53942.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,72,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 72, ""command"": ""TASK MANAGER"", ""duration"": 53943, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53943.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,73,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 73, ""command"": ""TASK MANAGER"", ""duration"": 53944, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53944.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,74,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 74, ""command"": ""TASK MANAGER"", ""duration"": 53945, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53945.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,75,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 75, ""command"": ""TASK MANAGER"", ""duration"": 53946, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53946.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,76,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""master"", ""session_id"": 76, ""command"": ""TASK MANAGER"", ""duration"": 53943, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",TASK MANAGER,53943.0,0.0,0.0,0.0,0,0,0,0,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-04 05:01:46.876,77,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""SteelNort"", ""session_id"": 77, ""command"": ""EXECUTE"", ""duration"": 72, ""cpu_time"": 51, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,72.0,51.0,0.0,0.0,MSQL_XP,0,0,0,USER
sql_batch_completed,2026-09-04 05:01:46.876,79,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""database_name"": ""SteelNort"", ""session_id"": 79, ""command"": ""SELECT"", ""duration"": 23, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",SELECT,23.0,0.0,0.0,0.0,0,0,0,0,USER
lock_acquired,2026-09-04 05:01:46.876,63,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 63, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,60,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 60, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,79,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 79, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,64,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 64, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,78,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 78, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",0,0.0,0.0,0.0,0.0,0,OBJECT,Sch-S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,52,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 52, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,67,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 67, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,78,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 78, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,68,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 68, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,65,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 65, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,62,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 62, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,77,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 77, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,69,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 69, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
lock_acquired,2026-09-04 05:01:46.876,66,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-04 05:01:46.876"", ""session_id"": 66, ""resource_type"": ""DATABASE"", ""mode"": ""S""}",0,0.0,0.0,0.0,0.0,0,DATABASE,S,0,UNKNOWN
wait_info,2026-09-04 05:01:51.972,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:01:51.972"", ""session_id"": 58, ""wait_type"": ""SLEEP_TASK"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,SLEEP_TASK,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:01:51.972,77,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:01:51.972"", ""database_name"": ""SteelNort"", ""session_id"": 77, ""command"": ""EXECUTE"", ""duration"": 5113, ""cpu_time"": 51, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,5113.0,51.0,0.0,0.0,0,0,0,completed,USER
lock_released,2026-09-04 05:01:51.972,78,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-04 05:01:51.972"", ""session_id"": 78, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",0,0.0,0.0,0.0,0.0,0,OBJECT,Sch-S,0,UNKNOWN
wait_info,2026-09-04 05:01:56.998,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:01:56.998"", ""session_id"": 58, ""wait_type"": ""BROKER_TO_FLUSH"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,UNKNOWN
wait_info,2026-09-04 05:02:02.018,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:02.018"", ""session_id"": 58, ""wait_type"": ""SLEEP_TASK"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,SLEEP_TASK,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:02:02.018,63,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:02:02.018"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""EXECUTE"", ""duration"": 8, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",EXECUTE,8.0,0.0,0.0,0.0,0,0,0,0,USER
sql_batch_completed,2026-09-04 05:02:07.047,63,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:02:07.047"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""EXECUTE"", ""duration"": 5035, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,5035.0,0.0,0.0,0.0,0,0,0,completed,USER
wait_info,2026-09-04 05:02:12.068,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:12.068"", ""session_id"": 58, ""wait_type"": ""BROKER_TO_FLUSH"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,UNKNOWN
wait_info,2026-09-04 05:02:17.086,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:17.086"", ""session_id"": 58, ""wait_type"": ""SLEEP_TASK"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,SLEEP_TASK,0,0,0,UNKNOWN
wait_info,2026-09-04 05:02:22.109,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:22.109"", ""session_id"": 58, ""wait_type"": ""BROKER_TO_FLUSH"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,UNKNOWN
wait_info,2026-09-04 05:02:27.145,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:27.145"", ""session_id"": 58, ""wait_type"": ""SLEEP_TASK"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,SLEEP_TASK,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:02:27.145,60,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:02:27.145"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""AWAITING COMMAND"", ""duration"": 8, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,8.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:02:27.145,68,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:02:27.145"", ""database_name"": ""SteelNort"", ""session_id"": 68, ""command"": ""EXECUTE"", ""duration"": 9, ""cpu_time"": 1, ""logical_reads"": 0, ""writes"": 0}",EXECUTE,9.0,1.0,0.0,0.0,0,0,0,0,USER
wait_info,2026-09-04 05:02:32.178,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:02:32.178"", ""session_id"": 58, ""wait_type"": ""BROKER_TO_FLUSH"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,UNKNOWN
sql_batch_completed,2026-09-04 05:02:32.178,60,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:02:32.178"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""AWAITING COMMAND"", ""duration"": 5051, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,5051.0,0.0,0.0,0.0,0,0,0,completed,UNKNOWN
